match_id,Gameweek,Date,Time,Result,Day,HomeGoals,AwayGoals,Status,Season
2018090,11,10/18/2018,3:00 PM,0:00,Thu,0,0,Tie,2018-2019
2018091,11,10/18/2018,6:00 PM,0:00,Thu,0,0,Tie,2018-2019
2018092,11,10/18/2018,9:00 PM,0:01,Thu,0,1,AwayWin,2018-2019
2018093,11,10/19/2018,3:00 PM,1:01,Fri,1,1,Tie,2018-2019
2018094,11,10/19/2018,6:00 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018095,11,10/19/2018,9:00 PM,1:01,Fri,1,1,Tie,2018-2019
2018096,11,10/20/2018,7:00 PM,1:01,Sat,1,1,Tie,2018-2019
2018097,11,12/6/2018,6:00 PM,2:00,Thu,2,0,HomeWin,2018-2019
2018098,11,1/24/2019,4:00 PM,0:03,Thu,0,3,AwayWin,2018-2019
2018099,12,11/1/2018,2:00 PM,0:00,Thu,0,0,Tie,2018-2019
2018100,12,11/1/2018,4:30 PM,0:01,Thu,0,1,AwayWin,2018-2019
2018101,12,11/1/2018,7:30 PM,2:04,Thu,2,4,AwayWin,2018-2019
2018102,12,11/2/2018,1:45 PM,2:01,Fri,2,1,HomeWin,2018-2019
2018103,12,11/2/2018,2:30 PM,1:01,Fri,1,1,Tie,2018-2019
2018104,12,11/2/2018,4:30 PM,2:02,Fri,2,2,Tie,2018-2019
2018105,12,11/2/2018,,3:00,Fri,3,0,HomeWin,2018-2019
2018106,12,11/3/2018,4:00 PM,0:00,Sat,0,0,Tie,2018-2019
2018107,12,12/17/2018,6:00 PM,2:00,Mon,2,0,HomeWin,2018-2019
2018108,13,11/5/2018,6:00 PM,2:01,Mon,2,1,HomeWin,2018-2019
2018109,13,11/6/2018,1:45 PM,3:02,Tue,3,2,HomeWin,2018-2019
2018110,13,11/6/2018,4:00 PM,5:00,Tue,5,0,HomeWin,2018-2019
2018111,13,11/6/2018,,1:01,Tue,1,1,Tie,2018-2019
2018112,13,11/6/2018,7:00 PM,2:00,Tue,2,0,HomeWin,2018-2019
2018113,13,11/7/2018,6:30 PM,1:03,Wed,1,3,AwayWin,2018-2019
2018114,13,11/8/2018,6:00 PM,1:00,Thu,1,0,HomeWin,2018-2019
2018115,13,1/8/2019,6:30 PM,3:03,Tue,3,3,Tie,2018-2019
2018116,13,2/5/2019,5:00 PM,1:02,Tue,1,2,AwayWin,2018-2019
2018117,14,11/10/2018,5:00 PM,1:02,Sat,1,2,AwayWin,2018-2019
2018118,14,11/10/2018,7:30 PM,1:01,Sat,1,1,Tie,2018-2019
2018119,14,11/11/2018,1:45 PM,1:00,Sun,1,0,HomeWin,2018-2019
2018120,14,11/11/2018,4:00 PM,0:00,Sun,0,0,Tie,2018-2019
2018121,14,11/11/2018,6:30 PM,1:01,Sun,1,1,Tie,2018-2019
2018122,14,11/12/2018,1:45 PM,0:02,Mon,0,2,AwayWin,2018-2019
2018123,14,11/12/2018,4:00 PM,0:02,Mon,0,2,AwayWin,2018-2019
2018124,14,11/12/2018,7:00 PM,2:00,Mon,2,0,HomeWin,2018-2019
2018125,14,12/9/2018,6:00 PM,2:00,Sun,2,0,HomeWin,2018-2019
2018126,15,11/20/2018,1:45 PM,4:02,Tue,4,2,HomeWin,2018-2019
2018127,15,11/20/2018,5:00 PM,0:01,Tue,0,1,AwayWin,2018-2019
2018128,15,11/21/2018,1:45 PM,0:02,Wed,0,2,AwayWin,2018-2019
2018129,15,11/21/2018,4:15 PM,3:03,Wed,3,3,Tie,2018-2019
2018130,15,11/21/2018,,3:00,Wed,3,0,HomeWin,2018-2019
2018131,15,11/21/2018,7:00 PM,1:02,Wed,1,2,AwayWin,2018-2019
2018132,15,11/21/2018,,1:01,Wed,1,1,Tie,2018-2019
2018133,15,11/22/2018,6:00 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018134,15,1/8/2019,4:00 PM,0:01,Tue,0,1,AwayWin,2018-2019
2018135,16,11/25/2018,2:15 PM,4:03,Sun,4,3,HomeWin,2018-2019
2018136,16,11/25/2018,4:30 PM,1:01,Sun,1,1,Tie,2018-2019
2018137,16,11/25/2018,7:00 PM,0:00,Sun,0,0,Tie,2018-2019
2018138,16,11/26/2018,1:45 PM,4:01,Mon,4,1,HomeWin,2018-2019
2018139,16,11/26/2018,4:15 PM,1:00,Mon,1,0,HomeWin,2018-2019
2018140,16,11/26/2018,7:00 PM,3:00,Mon,3,0,HomeWin,2018-2019
2018141,16,11/27/2018,6:00 PM,0:01,Tue,0,1,AwayWin,2018-2019
2018142,16,11/28/2018,6:00 PM,0:02,Wed,0,2,AwayWin,2018-2019
2018143,16,1/5/2019,1:30 PM,0:00,Sat,0,0,Tie,2018-2019
2018144,17,12/10/2018,1:45 PM,3:00,Mon,3,0,HomeWin,2018-2019
2018145,17,12/10/2018,4:00 PM,1:01,Mon,1,1,Tie,2018-2019
2018146,17,12/10/2018,6:30 PM,3:01,Mon,3,1,HomeWin,2018-2019
2018147,17,12/11/2018,4:00 PM,1:02,Tue,1,2,AwayWin,2018-2019
2018148,17,12/12/2018,4:00 PM,1:01,Wed,1,1,Tie,2018-2019
2018149,17,12/12/2018,6:30 PM,1:01,Wed,1,1,Tie,2018-2019
2018150,17,12/13/2018,6:00 PM,1:00,Thu,1,0,HomeWin,2018-2019
2018151,17,3/30/2019,6:00 PM,0:00,Sat,0,0,Tie,2018-2019
2018152,17,4/10/2019,5:30 PM,2:02,Wed,2,2,Tie,2018-2019
2018153,18,12/20/2018,6:00 PM,2:02,Thu,2,2,Tie,2018-2019
2018154,18,12/21/2018,6:00 PM,2:01,Fri,2,1,HomeWin,2018-2019
2018155,18,12/22/2018,4:00 PM,1:01,Sat,1,1,Tie,2018-2019
2018156,18,12/22/2018,6:30 PM,1:01,Sat,1,1,Tie,2018-2019
2018157,18,12/23/2018,4:00 PM,2:01,Sun,2,1,HomeWin,2018-2019
2018158,18,12/23/2018,6:30 PM,2:01,Sun,2,1,HomeWin,2018-2019
2018159,18,12/28/2018,6:00 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018160,18,1/3/2019,6:00 PM,0:02,Thu,0,2,AwayWin,2018-2019
2018161,18,5/22/2019,10:00 PM,1:01,Wed,1,1,Tie,2018-2019
2018162,19,12/26/2018,4:00 PM,0:02,Wed,0,2,AwayWin,2018-2019
2018163,19,1/5/2019,5:00 PM,1:03,Sat,1,3,AwayWin,2018-2019
2018164,19,1/9/2019,4:00 PM,1:00,Wed,1,0,HomeWin,2018-2019
2018165,19,1/14/2019,1:30 PM,0:01,Mon,0,1,AwayWin,2018-2019
2018166,19,1/15/2019,1:30 PM,2:01,Tue,2,1,HomeWin,2018-2019
2018167,19,1/15/2019,4:00 PM,1:01,Tue,1,1,Tie,2018-2019
2018168,19,1/15/2019,7:00 PM,4:00,Tue,4,0,HomeWin,2018-2019
2018169,19,1/24/2019,1:30 PM,0:01,Thu,0,1,AwayWin,2018-2019
2018170,19,4/25/2019,8:00 PM,2:00,Thu,2,0,HomeWin,2018-2019
2018171,20,1/19/2019,2:00 PM,2:02,Sat,2,2,Tie,2018-2019
2018172,20,1/19/2019,5:00 PM,3:01,Sat,3,1,HomeWin,2018-2019
2018173,20,1/23/2019,2:00 PM,1:02,Wed,1,2,AwayWin,2018-2019
2018174,20,1/23/2019,4:30 PM,0:00,Wed,0,0,Tie,2018-2019
2018175,20,1/23/2019,7:00 PM,2:02,Wed,2,2,Tie,2018-2019
2018176,20,1/28/2019,4:00 PM,2:00,Mon,2,0,HomeWin,2018-2019
2018177,20,1/28/2019,7:00 PM,1:02,Mon,1,2,AwayWin,2018-2019
2018178,20,1/29/2019,7:00 PM,4:01,Tue,4,1,HomeWin,2018-2019
2018179,20,1/30/2019,3:00 PM,1:00,Wed,1,0,HomeWin,2018-2019
2018180,21,1/30/2019,6:00 PM,0:00,Wed,0,0,Tie,2018-2019
2018181,21,2/3/2019,5:00 PM,0:00,Sun,0,0,Tie,2018-2019
2018182,21,2/4/2019,4:00 PM,2:02,Mon,2,2,Tie,2018-2019
2018183,21,2/4/2019,6:30 PM,0:02,Mon,0,2,AwayWin,2018-2019
2018184,21,2/5/2019,2:00 PM,1:00,Tue,1,0,HomeWin,2018-2019
2018185,21,2/7/2019,3:00 PM,2:03,Thu,2,3,AwayWin,2018-2019
2018186,21,2/7/2019,6:00 PM,0:00,Thu,0,0,Tie,2018-2019
2018187,21,2/8/2019,5:00 PM,1:00,Fri,1,0,HomeWin,2018-2019
2018188,21,2/9/2019,5:00 PM,0:01,Sat,0,1,AwayWin,2018-2019
2018189,22,2/10/2019,5:00 PM,1:03,Sun,1,3,AwayWin,2018-2019
2018190,22,2/14/2019,1:30 PM,2:02,Thu,2,2,Tie,2018-2019
2018191,22,2/14/2019,4:00 PM,2:00,Thu,2,0,HomeWin,2018-2019
2018192,22,2/14/2019,6:30 PM,4:00,Thu,4,0,HomeWin,2018-2019
2018193,22,2/15/2019,3:00 PM,2:02,Fri,2,2,Tie,2018-2019
2018194,22,2/15/2019,6:00 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018195,22,2/16/2019,3:00 PM,3:02,Sat,3,2,HomeWin,2018-2019
2018196,22,2/16/2019,6:00 PM,0:01,Sat,0,1,AwayWin,2018-2019
2018197,22,2/17/2019,5:00 PM,2:01,Sun,2,1,HomeWin,2018-2019
2018198,23,2/18/2019,6:00 PM,2:01,Mon,2,1,HomeWin,2018-2019
2018199,23,2/19/2019,3:00 PM,2:01,Tue,2,1,HomeWin,2018-2019
2018200,23,2/20/2019,2:00 PM,1:02,Wed,1,2,AwayWin,2018-2019
2018201,23,2/20/2019,4:30 PM,2:02,Wed,2,2,Tie,2018-2019
2018202,23,2/20/2019,7:00 PM,3:01,Wed,3,1,HomeWin,2018-2019
2018203,23,2/21/2019,2:00 PM,1:00,Thu,1,0,HomeWin,2018-2019
2018204,23,2/22/2019,5:00 PM,0:01,Fri,0,1,AwayWin,2018-2019
2018205,23,3/17/2019,5:00 PM,1:01,Sun,1,1,Tie,2018-2019
2018206,23,3/29/2019,6:00 PM,0:00,Fri,0,0,Tie,2018-2019
2018207,24,2/22/2019,2:00 PM,0:00,Fri,0,0,Tie,2018-2019
2018208,24,2/24/2019,3:00 PM,1:02,Sun,1,2,AwayWin,2018-2019
2018209,24,2/24/2019,6:00 PM,1:00,Sun,1,0,HomeWin,2018-2019
2018210,24,2/25/2019,2:30 PM,0:02,Mon,0,2,AwayWin,2018-2019
2018211,24,2/26/2019,2:00 PM,0:00,Tue,0,0,Tie,2018-2019
2018212,24,2/26/2019,4:30 PM,3:01,Tue,3,1,HomeWin,2018-2019
2018213,24,2/26/2019,7:00 PM,2:01,Tue,2,1,HomeWin,2018-2019
2018214,24,3/7/2019,6:00 PM,2:04,Thu,2,4,AwayWin,2018-2019
2018215,24,4/3/2019,7:00 PM,1:00,Wed,1,0,HomeWin,2018-2019
2018216,25,2/28/2019,3:00 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018217,25,3/2/2019,2:00 PM,0:00,Sat,0,0,Tie,2018-2019
2018218,25,3/2/2019,4:30 PM,1:01,Sat,1,1,Tie,2018-2019
2018219,25,3/3/2019,3:00 PM,1:03,Sun,1,3,AwayWin,2018-2019
2018220,25,3/3/2019,,0:01,Sun,0,1,AwayWin,2018-2019
2018221,25,3/3/2019,6:00 PM,1:02,Sun,1,2,AwayWin,2018-2019
2018222,25,3/12/2019,4:30 PM,0:01,Tue,0,1,AwayWin,2018-2019
2018223,25,3/20/2019,6:00 PM,2:02,Wed,2,2,Tie,2018-2019
2018224,25,4/18/2019,8:00 PM,0:01,Thu,0,1,AwayWin,2018-2019
2018225,26,3/4/2019,6:00 PM,4:00,Mon,4,0,HomeWin,2018-2019
2018226,26,3/11/2019,2:00 PM,0:00,Mon,0,0,Tie,2018-2019
2018227,26,3/11/2019,4:30 PM,0:00,Mon,0,0,Tie,2018-2019
2018228,26,3/11/2019,7:00 PM,0:00,Mon,0,0,Tie,2018-2019
2018229,26,3/12/2019,2:00 PM,1:02,Tue,1,2,AwayWin,2018-2019
2018230,26,3/15/2019,5:00 PM,1:01,Fri,1,1,Tie,2018-2019
2018231,26,3/16/2019,5:00 PM,4:02,Sat,4,2,HomeWin,2018-2019
2018232,26,4/2/2019,5:00 PM,2:00,Tue,2,0,HomeWin,2018-2019
2018233,26,4/23/2019,8:00 PM,1:00,Tue,1,0,HomeWin,2018-2019
2018234,27,3/29/2019,3:30 PM,2:02,Fri,2,2,Tie,2018-2019
2018235,27,3/29/2019,6:00 PM,2:03,Fri,2,3,AwayWin,2018-2019
2018236,27,3/31/2019,5:00 PM,1:01,Sun,1,1,Tie,2018-2019
2018237,27,3/31/2019,7:30 PM,0:00,Sun,0,0,Tie,2018-2019
2018238,27,4/1/2019,5:00 PM,3:00,Mon,3,0,HomeWin,2018-2019
2018239,27,4/1/2019,7:30 PM,0:02,Mon,0,2,AwayWin,2018-2019
2018240,27,4/2/2019,5:00 PM,1:00,Tue,1,0,HomeWin,2018-2019
2018241,27,4/2/2019,7:30 PM,0:02,Tue,0,2,AwayWin,2018-2019
2018242,27,7/24/2019,8:00 PM,3:01,Wed,3,1,HomeWin,2018-2019
2018243,28,4/6/2019,3:00 PM,2:01,Sat,2,1,HomeWin,2018-2019
2018244,28,4/6/2019,5:30 PM,1:01,Sat,1,1,Tie,2018-2019
2018245,28,4/6/2019,,0:00,Sat,0,0,Tie,2018-2019
2018246,28,4/6/2019,8:00 PM,3:01,Sat,3,1,HomeWin,2018-2019
2018247,28,4/7/2019,5:30 PM,1:01,Sun,1,1,Tie,2018-2019
2018248,28,4/7/2019,,1:00,Sun,1,0,HomeWin,2018-2019
2018249,28,4/7/2019,8:00 PM,1:02,Sun,1,2,AwayWin,2018-2019
2018250,28,4/10/2019,8:00 PM,2:01,Wed,2,1,HomeWin,2018-2019
2018251,28,4/11/2019,5:30 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018252,29,4/11/2019,5:30 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018253,29,4/11/2019,8:00 PM,1:00,Thu,1,0,HomeWin,2018-2019
2018254,29,4/11/2019,,2:03,Thu,2,3,AwayWin,2018-2019
2018255,29,4/12/2019,5:30 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018256,29,4/14/2019,5:30 PM,1:01,Sun,1,1,Tie,2018-2019
2018257,29,4/15/2019,5:30 PM,1:02,Mon,1,2,AwayWin,2018-2019
2018258,29,4/15/2019,8:00 PM,4:00,Mon,4,0,HomeWin,2018-2019
2018259,29,5/5/2019,7:00 PM,0:02,Sun,0,2,AwayWin,2018-2019
2018260,29,5/9/2019,10:00 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018261,30,4/19/2019,5:30 PM,0:00,Fri,0,0,Tie,2018-2019
2018262,30,4/19/2019,,1:02,Fri,1,2,AwayWin,2018-2019
2018263,30,4/19/2019,8:00 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018264,30,4/19/2019,,0:02,Fri,0,2,AwayWin,2018-2019
2018265,30,4/20/2019,5:30 PM,2:01,Sat,2,1,HomeWin,2018-2019
2018266,30,4/25/2019,5:00 PM,3:00,Thu,3,0,HomeWin,2018-2019
2018267,30,5/5/2019,5:30 PM,1:01,Sun,1,1,Tie,2018-2019
2018268,30,5/16/2019,10:00 PM,2:00,Thu,2,0,HomeWin,2018-2019
2018269,30,6/3/2019,10:00 PM,1:01,Mon,1,1,Tie,2018-2019
2018270,31,4/30/2019,5:30 PM,1:02,Tue,1,2,AwayWin,2018-2019
2018271,31,4/30/2019,,0:01,Tue,0,1,AwayWin,2018-2019
2018272,31,4/30/2019,,0:00,Tue,0,0,Tie,2018-2019
2018273,31,4/30/2019,8:00 PM,1:01,Tue,1,1,Tie,2018-2019
2018274,31,4/30/2019,,0:00,Tue,0,0,Tie,2018-2019
2018275,31,5/1/2019,4:30 PM,2:02,Wed,2,2,Tie,2018-2019
2018276,31,5/1/2019,6:45 PM,1:02,Wed,1,2,AwayWin,2018-2019
2018277,31,5/2/2019,7:00 PM,2:01,Thu,2,1,HomeWin,2018-2019
2018278,31,5/30/2019,10:00 PM,1:01,Thu,1,1,Tie,2018-2019
2018279,32,5/10/2019,10:00 PM,2:01,Fri,2,1,HomeWin,2018-2019
2018280,32,5/10/2019,,0:01,Fri,0,1,AwayWin,2018-2019
2018281,32,5/10/2019,,1:04,Fri,1,4,AwayWin,2018-2019
2018282,32,5/10/2019,,0:00,Fri,0,0,Tie,2018-2019
2018283,32,5/10/2019,,0:01,Fri,0,1,AwayWin,2018-2019
2018284,32,5/11/2019,10:00 PM,0:01,Sat,0,1,AwayWin,2018-2019
2018285,32,5/11/2019,,1:00,Sat,1,0,HomeWin,2018-2019
2018286,32,5/12/2019,10:00 PM,1:02,Sun,1,2,AwayWin,2018-2019
2018287,32,5/14/2019,10:00 PM,1:01,Tue,1,1,Tie,2018-2019
2018288,33,5/17/2019,10:00 PM,2:00,Fri,2,0,HomeWin,2018-2019
2018289,33,5/21/2019,10:00 PM,2:02,Tue,2,2,Tie,2018-2019
2018290,33,5/21/2019,,2:00,Tue,2,0,HomeWin,2018-2019
2018291,33,5/21/2019,,4:00,Tue,4,0,HomeWin,2018-2019
2018292,33,5/21/2019,,1:01,Tue,1,1,Tie,2018-2019
2018293,33,5/21/2019,,2:01,Tue,2,1,HomeWin,2018-2019
2018294,33,5/22/2019,10:00 PM,2:00,Wed,2,0,HomeWin,2018-2019
2018295,33,7/21/2019,8:00 PM,2:02,Sun,2,2,Tie,2018-2019
2018296,33,7/24/2019,8:00 PM,1:03,Wed,1,3,AwayWin,2018-2019
2018297,34,5/27/2019,10:00 PM,0:03,Mon,0,3,AwayWin,2018-2019
2018298,34,5/27/2019,,1:01,Mon,1,1,Tie,2018-2019
2018299,34,5/27/2019,,1:01,Mon,1,1,Tie,2018-2019
2018300,34,5/27/2019,,0:00,Mon,0,0,Tie,2018-2019
2018301,34,5/30/2019,10:00 PM,1:01,Thu,1,1,Tie,2018-2019
2018302,34,6/3/2019,10:00 PM,0:00,Mon,0,0,Tie,2018-2019
2018303,34,6/3/2019,,1:02,Mon,1,2,AwayWin,2018-2019
2018304,34,6/3/2019,,3:01,Mon,3,1,HomeWin,2018-2019
2018305,34,7/28/2019,8:00 PM,1:00,Sun,1,0,HomeWin,2018-2019
