match_id,Gameweek,Date,Time,Result,Day,HomeGoals,AwayGoals,Status,Season
2019000,1,9/21/2019,3:00 PM,0:01,Sat,0,1,AwayWin,2019-2020
2019001,1,9/21/2019,5:30 PM,0:01,Sat,0,1,AwayWin,2019-2020
2019002,1,9/21/2019,8:00 PM,4:00,Sat,4,0,HomeWin,2019-2020
2019003,1,9/22/2019,3:00 PM,2:03,Sun,2,3,AwayWin,2019-2020
2019004,1,9/22/2019,5:30 PM,0:01,Sun,0,1,AwayWin,2019-2020
2019005,1,9/22/2019,,3:00,Sun,3,0,HomeWin,2019-2020
2019006,1,9/22/2019,8:00 PM,1:01,Sun,1,1,Tie,2019-2020
2019007,1,9/23/2019,5:30 PM,0:01,Mon,0,1,AwayWin,2019-2020
2019008,1,9/23/2019,8:00 PM,1:00,Mon,1,0,HomeWin,2019-2020
2019009,2,9/26/2019,4:00 PM,2:02,Thu,2,2,Tie,2019-2020
2019010,2,9/26/2019,8:00 PM,1:01,Thu,1,1,Tie,2019-2020
2019011,2,9/28/2019,5:30 PM,0:00,Sat,0,0,Tie,2019-2020
2019012,2,9/28/2019,,2:02,Sat,2,2,Tie,2019-2020
2019013,2,10/1/2019,5:30 PM,1:00,Tue,1,0,HomeWin,2019-2020
2019014,2,10/2/2019,5:30 PM,1:03,Wed,1,3,AwayWin,2019-2020
2019015,2,10/2/2019,8:00 PM,4:00,Wed,4,0,HomeWin,2019-2020
2019016,2,10/3/2019,3:00 PM,1:02,Thu,1,2,AwayWin,2019-2020
2019017,2,10/3/2019,8:00 PM,0:01,Thu,0,1,AwayWin,2019-2020
2019018,3,10/4/2019,8:00 PM,2:01,Fri,2,1,HomeWin,2019-2020
2019019,3,10/5/2019,3:00 PM,1:05,Sat,1,5,AwayWin,2019-2020
2019020,3,10/5/2019,5:30 PM,0:01,Sat,0,1,AwayWin,2019-2020
2019021,3,10/5/2019,,0:01,Sat,0,1,AwayWin,2019-2020
2019022,3,10/5/2019,8:00 PM,0:01,Sat,0,1,AwayWin,2019-2020
2019023,3,10/6/2019,3:00 PM,1:00,Sun,1,0,HomeWin,2019-2020
2019024,3,10/6/2019,5:30 PM,2:02,Sun,2,2,Tie,2019-2020
2019025,3,10/6/2019,,1:01,Sun,1,1,Tie,2019-2020
2019026,3,10/6/2019,8:00 PM,1:01,Sun,1,1,Tie,2019-2020
2019027,4,10/17/2019,3:00 PM,0:00,Thu,0,0,Tie,2019-2020
2019028,4,10/17/2019,5:30 PM,0:01,Thu,0,1,AwayWin,2019-2020
2019029,4,10/17/2019,,1:00,Thu,1,0,HomeWin,2019-2020
2019030,4,10/17/2019,8:00 PM,0:00,Thu,0,0,Tie,2019-2020
2019031,4,10/18/2019,5:30 PM,1:01,Fri,1,1,Tie,2019-2020
2019032,4,10/18/2019,8:00 PM,0:01,Fri,0,1,AwayWin,2019-2020
2019033,4,11/23/2019,12:00 AM,0:00,Sat,0,0,Tie,2019-2020
2019034,4,11/23/2019,4:00 PM,2:01,Sat,2,1,HomeWin,2019-2020
2019035,4,2/24/2020,7:30 PM,2:00,Mon,2,0,HomeWin,2019-2020
2019036,5,10/19/2019,8:00 PM,2:01,Sat,2,1,HomeWin,2019-2020
2019037,5,10/21/2019,5:30 PM,2:03,Mon,2,3,AwayWin,2019-2020
2019038,5,10/21/2019,8:00 PM,2:00,Mon,2,0,HomeWin,2019-2020
2019039,5,10/22/2019,3:00 PM,1:00,Tue,1,0,HomeWin,2019-2020
2019040,5,10/22/2019,5:30 PM,2:02,Tue,2,2,Tie,2019-2020
2019041,5,11/25/2019,4:00 PM,0:04,Mon,0,4,AwayWin,2019-2020
2019042,5,12/2/2019,4:00 PM,2:01,Mon,2,1,HomeWin,2019-2020
2019043,5,12/4/2019,4:00 PM,0:00,Wed,0,0,Tie,2019-2020
2019044,5,12/4/2019,6:30 PM,0:01,Wed,0,1,AwayWin,2019-2020
2019045,6,11/25/2019,6:30 PM,2:01,Mon,2,1,HomeWin,2019-2020
2019046,6,11/26/2019,4:00 PM,1:00,Tue,1,0,HomeWin,2019-2020
2019047,6,11/26/2019,6:30 PM,1:02,Tue,1,2,AwayWin,2019-2020
2019048,6,11/27/2019,1:30 PM,2:02,Wed,2,2,Tie,2019-2020
2019049,6,11/27/2019,4:00 PM,2:02,Wed,2,2,Tie,2019-2020
2019050,6,11/28/2019,4:00 PM,0:00,Thu,0,0,Tie,2019-2020
2019051,6,11/29/2019,4:00 PM,2:00,Fri,2,0,HomeWin,2019-2020
2019052,6,11/30/2019,6:30 PM,3:00,Sat,3,0,HomeWin,2019-2020
2019053,6,2/14/2020,7:15 PM,3:00,Fri,3,0,HomeWin,2019-2020
2019054,7,12/10/2019,4:00 PM,1:04,Tue,1,4,AwayWin,2019-2020
2019055,7,12/10/2019,6:30 PM,1:01,Tue,1,1,Tie,2019-2020
2019056,7,12/11/2019,4:00 PM,0:00,Wed,0,0,Tie,2019-2020
2019057,7,12/11/2019,,2:00,Wed,2,0,HomeWin,2019-2020
2019058,7,12/11/2019,6:30 PM,0:03,Wed,0,3,AwayWin,2019-2020
2019059,7,12/12/2019,1:30 PM,0:00,Thu,0,0,Tie,2019-2020
2019060,7,12/12/2019,4:00 PM,0:01,Thu,0,1,AwayWin,2019-2020
